Si1O2         12      3   -7.4915874642    mp-556376
Si1O2         24     15   -7.8748118350    mp-11684
Si1O2         36    199   -7.6685435219    mp-556537
Si1O2        144    228   -7.5025713165    mp-556257
Si1O2         12      4   -7.9092237367    mp-972808
Si1O2         12     46   -7.9046186625    mp-555251
Si1O2         84     10   -7.9057444581    mp-560708
Si1O2         54     65   -7.9045124076    mp-560998
Si1O2        102    227   -7.9003802851    mp-561090
Si2O1          3      8   -5.8745037367    mp-1063118
Si1O2         36    230   -7.9036974311    mp-558891
Si1O2         24    140   -7.9024942225    mp-554543
Si1O2         12    182   -7.9110386583    mp-559091
Si1O2         36     14   -7.6737735019    mp-32667
Si1O2          6    136   -7.7191452683    mp-6947
Si1O2         12     40   -7.9139603767    mp-554573
Si1O2         24     48   -7.6661695929    mp-555676
Si1O2         24     56   -7.8961043917    mp-557465
Si1O2        168     64   -7.9068174070    mp-667376
Si1O2        192    139   -7.9003771386    mp-600085
Si1O2         72    221   -7.8999636079    mp-639478
Si1O2        162    191   -7.9045904720    mp-532105
Si1O2         42     12   -7.9029109245    mp-615993
Si1O2        144     44   -7.9048227218    mp-554946
Si1O2        168     57   -7.9058763353    mp-667371
Si1O2        144     64   -7.9013137766    mp-600051
Si1O2         72    223   -7.8493799243    mp-557591
Si1O2        162    175   -7.9047427239    mp-530546
Si1O2        168     53   -7.9054506790    mp-667373
Si1O2        144    119   -7.9037614282    mp-644923
Si1O2        144    227   -7.8999968092    mp-32895
Si1O2         60     66   -7.8817398323    mp-600068
Si1O1         12    181   -6.8875102325    mp-32761
Si1O2          3    225   -6.6439596567    mp-10064
Si1O2          6    227   -7.9031355617    mp-8352
Si1O2          9    155   -7.8851628200    mp-546546
Si1O2         12     96   -7.9124344042    mp-7029
Si1O2        216     47   -7.8445222957    mp-1205213
Si1O2        288     14   -7.9059884112    mp-1200292
Si48O107        155     44   -7.4769990119    mp-1221354
Si4O9         52    141   -7.3903707685    mp-1179275
Si1O2        144    127   -7.8902222597    mp-1203655
Si1O2        288     62   -7.9054651052    mp-1195265
Si17O37        108     12   -7.5585357572    mp-1194828
Si2O5         14     46   -7.1907366486    mp-862998
